CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
4576,Brent Burns,karenhenry@example.net,67,Female,Phamfort,4,Clothing,T-Shirts,40.89,30.23,42x38x50,4576,09/07/2023,$280.05,Standard,Shipped,4576,150,291,2021-11-07,374,Williamschester,7140,5,Morgan LLC,Port Robynmouth,1.23
7971,Walter Peters,riveraandrea@example.com,55,Male,Charlottefurt,10,Electronics,Laptops,419.98,48.04,8x1x13,7971,03/10/2020,€719.88,Express,Cancelled,7971,735,62,2021-07-23,314,South Andreaborough,10918,7,Miller Group,Clarkmouth,6.56
3725,Jesus Bowers,warneramy@example.com,61,Female,Nicholasview,9,Furniture,Beds,912.18,47.43,38x40x42,3725,05-30-2021,€2510.1,Standard,Cancelled,3725,484,451,2022-01-01,447,West Xavier,14357,6,Morgan LLC,New Marktown,2.48
2556,Sylvia Brown,michael11@example.net,51,Female,Port Brianstad,4,Clothing,T-Shirts,627.83,46.27,15x27x26,2556,12/11/2020,€2201.01,Two-day,Pending,2556,525,197,2021-02-07,497,Lake Lauraton,12604,4,Salas- Gonzalez and Todd,Jessicashire,2.35
2785,Sean Conway,matthewharris@example.com,33,Female,Derekbury,2,Electronics,Mobile Phones,295.4,28.45,27x32x49,2785,2023-03-11,$907.58,Express,Delivered,2785,637,169,2020-12-17,278,Amybury,13692,2,Miller-Pearson,Clarkmouth,9.83
1523,Tina Sparks,lori94@example.org,61,Female,Thomasville,21,Furniture,Sofas,674.13,19.84,48x26x34,1523,2022-09-08,£1337.82,Express,Delivered,1523,600,160,2022-05-25,393,Marquezchester,5868,6,Morgan LLC,New Marktown,2.48
7717,Connie White,brandyortega@example.com,62,Male,Aguilarberg,6,Furniture,Chairs,980.95,21.96,43x48x36,7717,2023-07-06,£3906.6,Standard,Pending,7717,923,431,2022-05-20,269,South Kelly,15403,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
2507,Adam Holt,lwolfe@example.com,63,Female,Port Johnberg,13,Electronics,Headphones,62.42,4.95,20x4x19,2507,2021-06-21,€2989.95,Standard,Cancelled,2507,159,466,2020-11-22,136,Jenniferfurt,7388,7,Miller Group,Clarkmouth,6.56
2831,Daniel Johnson,garrettjeremy@example.com,37,Female,Cesarburgh,1,Electronics,Cameras,798.12,11.04,43x13x41,2831,08/05/2023,€706.56,Express,Shipped,2831,989,201,2021-04-21,158,New Wendy,12047,5,Morgan LLC,Port Robynmouth,1.23
1012,Martha Perry,marksalan@example.com,35,Male,South Laura,48,Clothing,Jeans,999.75,34.89,28x13x6,1012,15/03/2022,€493.98,Standard,Pending,1012,549,457,2022-07-11,9,Port Catherine,16660,4,Salas- Gonzalez and Todd,Jessicashire,2.35
5280,Melissa Ruiz,matthewlee@example.com,27,Female,West Danielfurt,4,Clothing,T-Shirts,589.85,16.08,1x20x45,5280,01-13-2023,$1218.18,Express,Cancelled,5280,275,196,2022-03-07,416,South Jamiemouth,8387,0,Johnson-Rodriguez,Port Robynmouth,
4895,Nicholas Brennan,john80@example.com,69,Male,West Andrewfort,21,Furniture,Sofas,548.65,34.54,11x27x45,4895,12-02-2022,€2312.92,Standard,Shipped,4895,204,318,2021-08-23,319,Lake Nicolebury,8097,0,Johnson-Rodriguez,Port Robynmouth,
1766,Denise Tucker,justin40@example.org,27,Male,South Douglasfurt,0,Electronics,Smart Watches,904.37,3.56,22x24x37,1766,11-16-2020,€840.76,Express,Delivered,1766,148,61,2022-02-03,82,West Brendaport,5880,3,Johnson-Rodriguez,Katherineborough,7.4
4551,Timothy Taylor,jimmybarker@example.org,43,Female,East Markville,0,Electronics,Smart Watches,718.67,35.17,5x19x11,4551,2022-09-02,€709.5,Standard,Delivered,4551,881,270,2021-07-09,74,Lake Erinberg,7134,0,Johnson-Rodriguez,Port Robynmouth,
7121,Shannon Tran,robertsanchez@example.com,29,Male,South Evan,48,Clothing,Jeans,604.8,41.38,18x36x3,7121,2022-09-15,£3687.2,Standard,Pending,7121,130,82,2022-03-29,423,North Susan,19288,2,Miller-Pearson,Clarkmouth,9.83
6549,Alice Dixon,crossvictoria@example.net,41,Male,Johnsonhaven,3,Furniture,Cabinets,849.25,21.94,45x16x35,6549,11-23-2022,£2598.69,Express,Cancelled,6549,223,412,2021-11-25,405,Lake Sarabury,10368,4,Salas- Gonzalez and Todd,Jessicashire,2.35
4037,Catherine Johnson,mackenzie94@example.com,61,Female,Dennisstad,1,Electronics,Cameras,775.42,12.61,39x37x24,4037,01-29-2021,£317.8,Two-day,Pending,4037,363,443,2020-11-11,167,Danielville,18980,6,Morgan LLC,New Marktown,2.48
8269,Logan Chang,jessica45@example.net,54,Male,Mayborough,13,Electronics,Headphones,837.01,22.78,8x36x34,8269,12-06-2021,$1180.6,Standard,Cancelled,8269,225,142,2020-09-18,205,New Jeffrey,7834,5,Morgan LLC,Port Robynmouth,1.23
148,Travis Jefferson,gloverstacey@example.net,69,Male,North Lisaport,48,Clothing,Jeans,287.34,20.35,41x50x9,148,2023-01-07,€796.32,Standard,Shipped,148,792,234,2020-11-16,444,Brownmouth,7249,6,Morgan LLC,New Marktown,2.48
285,George Roberts,johnsjennifer@example.org,29,Male,Port Javier,1,Electronics,Cameras,161.15,25.8,22x17x18,285,05-23-2022,$138.95,Standard,Shipped,285,428,401,2020-11-30,440,Salinasmouth,16958,5,Morgan LLC,Port Robynmouth,1.23
7800,Jerry Lawrence,,146,Female,West Anthony,9,Furniture©,Beds,617.65,44.84,4x31x45,7800,12/06/2022,$399.42,Standard,Shipped,7800,463,486,2022-07-16,85,Jacquelineborough,15530,6,Morgan LLC,New Marktown,2.48
9650,Jonathan Hudson,clarkjudith@example.com,22,Male,Torresburgh,21,Furniture,Sofas,28.95,38.71,13x11x25,9650,2022-07-03,$1035.28,Standard,Delivered,9650,384,465,2021-08-13,162,Christophermouth,19145,2,Miller-Pearson,Clarkmouth,9.83
363,Alison Vargas,berryrobert@example.com,48,Female,Bergborough,3,Furniture,Cabinets,152.8,38.09,16x28x17,363,22/08/2023,€46.5,Express,Shipped,363,644,206,2021-03-12,374,Williamschester,7140,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5367,Marcus Blankenship,sandra58@example.org,26,Female,Kathrynview,3,Furniture,Cabinets,595.77,44.03,29x6x10,5367,30/04/2023,£117.72,Standard,Pending,5367,119,131,2022-07-24,378,South Susan,9226,7,Miller Group,Clarkmouth,6.56
9944,Aaron Simpson,xreyes@example.org,43,Female,Jessicafurt,2,Electronics,Mobile Phones,762.11,38.88,9x13x42,9944,2022-12-11,€136.26,Two-day,Delivered,9944,633,345,2021-09-08,305,Stonebury,9475,5,Morgan LLC,Port Robynmouth,1.23
8409,Dana Sims,haynessheila@example.org,37,Female,East Ricardoside,48,Clothing,Jeans,653.39,35.22,50x39x26,8409,01-05-2021,€2081.6,Standard,Pending,8409,204,208,2021-08-17,498,Rioshaven,17772,6,Morgan LLC,New Marktown,2.48
9452,Melinda Meyer,richard28@example.net,39,Female,Lake Brian,9,Furniture,Beds,283.78,2.77,33x12x46,9452,05-15-2022,$1965.24,Standard,Shipped,9452,907,433,2021-10-23,352,North Melissa,5044,8,Parks-Gallegos,Jenkinsside,6.82
4725,Timothy Howe,laurenwalker@example.org,68,Female,South Thomas,13,Electronics,Headphones,942.22,37.81,22x26x48,4725,08/10/2021,$1966.02,Standard,Delivered,4725,13,163,2021-04-25,223,South Mark,16298,5,Morgan LLC,Port Robynmouth,1.23
7271,Terri Baker,baileymelvin@example.org,30,Female,Elizabethview,8,Clothing,Shoes,52.28,9.4,41x20x4,7271,2023-04-21,$352.66,Standard,Cancelled,7271,26,83,2022-01-02,17,Port Alyssa,13507,9,Johnson-Rodriguez,Katherineborough,7.81
6770,Michelle Fuller,melanie72@example.net,34,Female,North Lancehaven,3,Furniture,Cabinets,108.3,7.66,42x33x24,6770,2023-05-27,$2176.89,Standard,Pending,6770,149,26,2021-11-11,257,Hawkinsshire,16821,6,Morgan LLC,New Marktown,2.48
4443,Juan Duncan,rli@example.com,38,Female,Vazquezton,16,Furniture,Tables,679.85,48.66,35x14x4,4443,2023-01-04,$597.08,Express,Delivered,4443,869,23,2021-08-30,345,Olsonton,6631,6,Morgan LLC,New Marktown,2.48
7446,Cindy Burke,christian01@example.net,33,Female,Cookville,8,Clothing,Shoes,526.26,13.83,1x30x34,7446,12-28-2021,$282.08,Standard,Pending,7446,538,311,2021-10-11,470,New Jenniferbury,14242,3,Johnson-Rodriguez,Katherineborough,7.4
236,Shari Williams,josepheric@example.com,19,Male,Kimberlyside,10,Electronics,Laptops,198.33,16.82,14x47x31,236,01-05-2023,£1175.54,Standard,Cancelled,236,894,30,2022-08-13,404,Contrerasmouth,18304,5,Morgan LLC,Port Robynmouth,1.23
7709,Christopher Hunt,igriffith@example.com,51,Female,Port Adamtown,6,Furniture,Chairs,296.15,30.8,3x34x25,7709,2021-01-09,£725.76,Express,Pending,7709,249,181,2021-10-29,187,Lisaborough,7675,8,Parks-Gallegos,Jenkinsside,6.82
9584,Martin Silva,jacquelinecollins@example.com,61,Male,Port Ashleyburgh,21,Furniture,Sofas,675.05,32.0,28x8x45,9584,16/02/2022,£3404.6,Express,Cancelled,9584,329,398,2021-04-02,477,New Jessicaburgh,10001,8,Parks-Gallegos,Jenkinsside,6.82
2562,Daniel Woods,taylorrussell@example.net,68,Female,Lukemouth,10,Electronics,Laptops,889.92,12.51,9x8x22,2562,08-04-2022,€47.2,Standard,Shipped,2562,238,106,2021-02-27,3,Port Annette,10684,0,Johnson-Rodriguez,Port Robynmouth,
7123,Laura Mueller MD,hatfieldsally@example.net,70,Male,Jamesville,3,Furniture,Cabinets,673.47,47.69,33x26x11,7123,09-05-2022,$551.57,Two-day,Delivered,7123,941,137,2022-04-21,185,Grahambury,19712,7,Miller Group,Clarkmouth,6.56
8929,Martin Keller,douglasramirez@example.org,18,Male,North John,16,Furniture,Tables,772.08,41.4,46x40x31,8929,09-06-2021,€1234.47,Two-day,Delivered,8929,245,388,2022-03-31,385,East Dawn,13035,8,Parks-Gallegos,Jenkinsside,6.82
9601,Jason Fisher,levineamber@example.net,57,Female,Shariside,8,Clothing,Shoes,488.78,18.92,16x9x50,9601,2022-07-01,£2945.07,Express,Pending,9601,603,117,2021-04-18,117,Kimbury,13295,8,Parks-Gallegos,Jenkinsside,6.82
5519,Matthew Becker,reynoldsjessica@example.net,57,Male,West Alyssaview,21,Furniture,Sofas,981.14,5.12,33x7x30,5519,2022-10-26,€1391.06,Express,Delivered,5519,819,32,2022-07-18,382,East Frank,6029,5,Morgan LLC,Port Robynmouth,1.23
9612,James Ramos,victorschwartz@example.net,37,Female,Lake Daisy,0,Electronics,Smart Watches,587.44,11.05,19x18x18,9612,02-09-2021,€214.35,Standard,Delivered,9612,70,180,2022-08-21,304,Shannonbury,14107,6,Morgan LLC,New Marktown,2.48
3083,Jimmy Johnson,danielle04@example.org,59,Male,New Stacey,10,Electronics,Laptops,733.96,30.51,41x13x28,3083,07-08-2022,£2613.42,Two-day,Pending,3083,441,146,2021-10-14,245,North Kathryn,12829,6,Morgan LLC,New Marktown,2.48
2959,Sheri Richard,tmata@example.net,38,Male,Ericaport,4,Clothing,T-Shirts,901.23,11.12,6x8x44,2959,2021-12-19,€185.67,Express,Cancelled,2959,221,25,2022-08-20,130,Jonesbury,8468,9,Johnson-Rodriguez,Katherineborough,7.81
2102,Gabrielle Horn,davisangela@example.org,25,Female,Lake Sarah,4,Clothing,T-Shirts,489.19,5.73,17x2x13,2102,2023-01-12,$311.0,Standard,Pending,2102,145,384,2021-01-26,372,Richardmouth,7361,2,Miller-Pearson,Clarkmouth,9.83
632,Alexander Coffey,qharrington@example.net,57,Male,Hartmouth,13,Electronics,Headphones,762.74,40.05,16x20x4,632,2022-11-04,€2746.76,Standard,Cancelled,632,797,71,2021-03-27,377,East Lisatown,12794,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
6813,Allen Miles,sotobrandon@example.com,51,Female,Gregoryville,0,Electronics,Smart Watches,825.7,15.33,39x7x42,6813,12-15-2020,$125.6,Standard,Delivered,6813,891,204,2021-11-04,222,West Kristen,11070,3,Johnson-Rodriguez,Katherineborough,7.4
2493,Diana Richards,michaeldiaz@example.net,59,Male,Vincentmouth,48,Clothing,Jeans,620.04,23.03,16x42x3,2493,04-30-2022,$548.1,Standard,Pending,2493,400,58,2021-06-08,359,New Michaelhaven,9972,7,Miller Group,Clarkmouth,6.56
2665,Maurice Marsh,bwhite@example.com,38,Female,Brittanyland,0,Electronics,Smart Watches,745.51,20.96,24x14x25,2665,01-16-2021,$523.06,Express,Pending,2665,695,298,2022-06-17,341,Dustinborough,14103,5,Morgan LLC,Port Robynmouth,1.23
8493,Amanda Hunt,ayersharry@example.org,27,Female,Kristinebury,2,Electronics,Mobile Phones,421.22,15.63,25x25x47,8493,20/02/2021,£69.44,Two-day,Pending,8493,70,134,2020-11-02,340,South Kim,13347,4,Salas- Gonzalez and Todd,Jessicashire,2.35
8424,Denise Woods,rroberts@example.com,29,Female,Adamsside,21,Furniture,Sofas,336.65,21.47,34x33x17,8424,2020-09-27,£849.84,Standard,Shipped,8424,256,135,2022-05-19,222,West Kristen,11070,0,Johnson-Rodriguez,Port Robynmouth,
8471,Danny Harris,wbrown@example.net,64,Female,New Patriciafort,21,Furniture,Sofas,35.88,34.74,40x46x29,8471,03-13-2022,$1591.02,Standard,Pending,8471,98,435,2021-04-10,50,Maryport,8760,9,Johnson-Rodriguez,Katherineborough,7.81
4211,Katherine Grimes,nharris@example.com,59,Female,Evanschester,16,Furniture,Tables,274.61,3.25,2x2x19,4211,02/11/2020,£767.89,Standard,Pending,4211,239,278,2021-05-10,293,Port James,18189,3,Johnson-Rodriguez,Katherineborough,7.4
3874,Shaun Drake,randall70@example.org,56,Male,Grahamhaven,16,Furniture,Tables,498.89,9.8,46x13x5,3874,11/02/2021,€491.28,Standard,Shipped,3874,840,460,2021-09-09,315,Jamesview,19149,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
2817,Nicole Faulkner,andreamcdaniel@example.net,31,Male,Leslieland,13,Electronics,Headphones,743.61,41.92,28x30x22,2817,07-06-2023,€2912.72,Standard,Delivered,2817,623,231,2022-03-23,15,North Jack,19244,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
8267,Dylan Wood,sanchezashley@example.org,58,Male,East Denise,11,Clothing,Hats,866.3,0.76,15x37x8,8267,12-12-2020,€1137.52,Two-day,Pending,8267,528,73,2022-04-19,445,Lake Cameronville,18580,6,Morgan LLC,New Marktown,2.48
9814,Tonya Roberts,dwalker@example.com,18,Female,Samanthatown,16,Furniture,Tables,119.49,36.19,13x36x46,9814,02-07-2021,£1988.05,Standard,Shipped,9814,137,429,2021-07-19,350,Guzmanfort,14952,0,Johnson-Rodriguez,Port Robynmouth,
7426,Christopher Gibbs,mmorrison@example.com,48,Female,West Ryanborough,0,Electronics,Smart Watches,927.15,46.33,38x40x5,7426,12-24-2021,£3567.5,Two-day,Pending,7426,477,232,2021-11-02,53,Davidmouth,13536,2,Miller-Pearson,Clarkmouth,9.83
8601,Andrew King,belltimothy@example.net,57,Female,Abigailfurt,6,Furniture,Chairs,224.64,42.06,49x3x1,8601,24/02/2023,€1291.8,Standard,Delivered,8601,234,430,2021-01-28,121,North Rodneyfurt,8821,3,Johnson-Rodriguez,Katherineborough,7.4
8474,Bruce Watkins,douglas88@example.org,38,Male,Lake Tara,10,Electronics,Laptops,339.27,36.49,17x35x9,8474,2022-11-17,€1471.06,Standard,Pending,8474,942,239,2022-04-07,471,Mistyhaven,18512,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
1735,Timothy Powers,scottavila@example.com,60,Female,Littletown,2,Electronics,Mobile Phones,103.2,8.83,4x31x12,1735,12-13-2022,€356.85,Express,Pending,1735,752,147,2022-05-10,430,Port Richardmouth,7780,9,Johnson-Rodriguez,Katherineborough,7.81
7397,Ryan Reed,melissawilson@example.net,49,Male,Lake Elizabeth,2,Electronics,Mobile Phones,972.99,7.51,20x49x47,7397,14/12/2020,£4561.95,Express,Pending,7397,520,204,2021-11-30,361,New Monica,12344,0,Johnson-Rodriguez,Port Robynmouth,
4255,Steven Wolfe,zstark@example.org,28,Female,Lake Sonya,6,Furniture,Chairs,275.02,1.38,3x30x32,4255,31/12/2022,£3756.84,Two-day,Cancelled,4255,565,346,2021-11-19,276,Port Carlahaven,7441,6,Morgan LLC,New Marktown,2.48
8287,Tina Carr,solissharon@example.net,30,Female,Cainton,12,Clothing,Dresses,425.21,33.64,10x29x4,8287,2021-07-06,$677.91,Express,Cancelled,8287,792,211,2022-06-27,299,North Nicholas,17164,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
2475,Kimberly Bradshaw,samanthawilliams@example.com,42,Male,Martinezmouth,21,Furniture,Sofas,960.8,21.07,44x17x33,2475,06-22-2022,$3162.65,Standard,Delivered,2475,18,376,2022-02-11,251,Amybury,9725,2,Miller-Pearson,Clarkmouth,9.83
9983,Kyle Ingram,anthony78@example.net,58,Female,Paulatown,16,Furniture,Tables,886.34,10.95,9x27x18,9983,04-29-2022,£381.99,Standard,Shipped,9983,638,288,2020-09-15,344,Barnesmouth,19605,3,Johnson-Rodriguez,Katherineborough,7.4
3713,Lynn Williams,tcastillo@example.net,29,Female,Aprilberg,8,Clothing,Shoes,516.32,37.7,47x7x15,3713,05/03/2023,$235.73,Two-day,Shipped,3713,905,380,2022-04-09,312,Lake Lynnstad,17945,6,Morgan LLC,New Marktown,2.48
8977,Lee Martinez Jr.,rickylopez@example.com,57,Female,South Patrickshire,10,Electronics,Laptops,27.59,33.33,30x48x28,8977,03-10-2023,€1563.56,Standard,Pending,8977,536,454,2021-03-06,237,Scottberg,11019,5,Morgan LLC,Port Robynmouth,1.23
1804,Roger Brown,angelagreen@example.org,48,Male,Mcguirestad,9,Furniture,Beds,73.14,22.1,49x35x12,1804,22/09/2022,€726.36,Standard,Shipped,1804,186,174,2021-01-21,298,Port Richardfort,15847,5,Morgan LLC,Port Robynmouth,1.23
707,Jennifer Ritter,pball@example.com,48,Female,South Patricia,12,Clothing,Dresses,714.81,28.77,13x22x30,707,20/04/2023,€1047.28,Express,Cancelled,707,228,44,2022-05-23,347,Wilkinsfurt,8761,4,Salas- Gonzalez and Todd,Jessicashire,2.35
9190,Kyle Shelton,brandon88@example.com,66,Male,Cochranmouth,0,Electronics,Smart Watches,122.93,30.06,34x2x34,9190,11-28-2020,$1839.24,Express,Shipped,9190,734,283,2021-08-20,181,Judyside,6915,2,Miller-Pearson,Clarkmouth,9.83
5189,Rhonda Estrada,vrodriguez@example.com,33,Male,Lake Emily,9,Furniture,Beds,283.28,37.74,2x39x26,5189,10-27-2020,$927.96,Express,Cancelled,5189,611,344,2022-06-30,42,Harrisside,19264,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5472,Matthew Terry,rebecca21@example.com,64,Male,Port John,16,Furniture,Tables,29.97,11.38,4x43x46,5472,2020-12-06,$43.85,Express,Delivered,5472,766,153,2021-10-24,145,Lake Jessicaville,7594,6,Morgan LLC,New Marktown,2.48
72,Kelly Petty,sarah78@example.com,34,Male,Cuevashaven,0,Electronics,Smart Watches,217.56,46.89,50x13x8,72,03-14-2021,€2503.24,Two-day,Delivered,72,998,428,2021-07-04,274,East Jacobview,5558,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
7843,Gina Valencia,andreaanderson@example.net,26,Female,Gregbury,1,Electronics,Cameras,226.0,31.78,23x8x32,7843,07-12-2021,£3690.12,Standard,Shipped,7843,40,217,2022-05-17,225,West Edwardville,19755,6,Morgan LLC,New Marktown,2.48
5101,Aaron Bender,tcooper@example.org,40,Male,Toddfort,10,Electronics,Laptops,596.54,36.24,20x26x27,5101,2022-08-04,€2187.69,Express,Delivered,5101,580,70,2021-07-21,347,Wilkinsfurt,8761,3,Johnson-Rodriguez,Katherineborough,7.4
6764,Brenda Barrett,charles37@example.com,64,Female,North Kathleenview,3,Furniture,Cabinets,394.19,47.75,34x9x42,6764,2023-05-22,$4558.8,Standard,Shipped,6764,568,65,2020-12-15,49,New Daniel,9432,2,Miller-Pearson,Clarkmouth,9.83
1125,Richard Bender,ashley49@example.com,21,Male,Tracyhaven,48,Clothing,Jeans,496.33,9.67,39x44x24,1125,2021-04-23,€952.28,Two-day,Pending,1125,950,357,2021-05-24,223,South Mark,16298,4,Salas- Gonzalez and Todd,Jessicashire,2.35
1241,Lisa Hayes,cindy33@example.com,29,Male,Michaelburgh,16,Furniture,Tables,382.29,27.99,38x9x4,1241,07-18-2021,$1795.41,Standard,Delivered,1241,99,111,2021-11-26,380,West Angela,13355,0,Johnson-Rodriguez,Port Robynmouth,
8252,Katie Martinez,velezstephen@example.net,69,Male,West Samantha,0,Electronics,Smart Watches,849.19,45.22,4x50x24,8252,24/01/2021,£1955.44,Two-day,Delivered,8252,242,294,2022-03-06,320,West Cindy,5650,0,Johnson-Rodriguez,Port Robynmouth,
2349,Nancy Flores,adam75@example.net,34,Female,North Sergio,4,Clothing,T-Shirts,549.94,14.13,43x33x31,2349,2023-06-21,$660.06,Standard,Delivered,2349,933,379,2021-06-29,349,Gardnerview,17239,6,Morgan LLC,New Marktown,2.48
6602,Amy Alexander,millerheather@example.net,34,Male,Douglasmouth,0,Electronics,Smart Watches,75.2,40.84,50x28x6,6602,01-14-2022,£613.52,Two-day,Shipped,6602,277,231,2022-02-06,130,Jonesbury,8468,0,Johnson-Rodriguez,Port Robynmouth,
6780,Lindsey Anderson,fespinoza@example.com,70,Male,Robinsonhaven,2,Electronics,Mobile Phones,217.0,23.87,13x39x20,6780,02-08-2022,$1425.0,Two-day,Delivered,6780,952,26,2022-03-06,263,Catherinehaven,5201,7,Miller Group,Clarkmouth,6.56
4358,William Gates,ryanknight@example.org,68,Female,West Angelaland,6,Furniture,Chairs,480.76,10.0,43x44x7,4358,2020-09-10,€1873.68,Express,Shipped,4358,285,385,2021-02-25,312,Lake Lynnstad,17945,6,Morgan LLC,New Marktown,2.48
1343,Derek Melendez DVM,brandon08@example.com,47,Female,West Ruth,11,Clothing,Hats,930.75,19.54,6x47x16,1343,11-30-2022,€2897.95,Express,Shipped,1343,384,154,2021-09-18,158,New Wendy,12047,4,Salas- Gonzalez and Todd,Jessicashire,2.35
9987,Caleb Cummings,cheryl21@example.net,45,Female,Lake Trevor,16,Furniture,Tables,798.14,31.71,17x3x16,9987,03-15-2021,£2835.48,Standard,Pending,9987,718,251,2021-03-24,256,Lake Stephanie,7015,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
8678,Sabrina Simpson,brandon36@example.net,64,Male,Hallfurt,21,Furniture,Sofas,746.31,33.76,28x12x26,8678,05-18-2023,£323.82,Express,Pending,8678,370,272,2020-12-10,76,New Michael,9842,7,Miller Group,Clarkmouth,6.56
9574,Susan Scott,jason55@example.net,21,Male,West Amandaport,10,Electronics,Laptops,408.97,46.71,34x30x32,9574,2022-04-05,$2025.15,Express,Shipped,9574,908,455,2021-08-17,251,Amybury,9725,2,Miller-Pearson,Clarkmouth,9.83
6652,Jodi White,jeremysims@example.net,43,Male,Burnsfort,13,Electronics,Headphones,442.82,21.11,45x16x33,6652,2021-05-31,€2010.04,Standard,Shipped,6652,739,218,2021-04-08,419,East Susan,13628,4,Salas- Gonzalez and Todd,Jessicashire,2.35
1100,Matthew Hughes,,23,Male,Knappside,2,Electronics,Mobile Phones,494.06,3.89,12x11x47,1100,2022-03-29,$1343.6,Express,Pending,1100,291,100,2022-07-10,306,Clarkberg,19462,9,Johnson-Rodriguez,Katherineborough,7.81
7327,Melissa Marshall,nicholascohen@example.com,64,Female,Nathanielview,12,Clothing,Dresses,564.99,47.97,23x41x43,7327,29/09/2022,£114.24,Express,Shipped,7327,340,298,2021-06-30,5,East Coltonstad,13701,4,Salas- Gonzalez and Todd,Jessicashire,2.35
7622,April Rodriguez,dmiller@example.org,24,Male,Rowlandchester,21,Furniture,Sofas,588.56,3.02,37x6x49,7622,31/03/2021,€1595.64,Standard,Pending,7622,812,316,2021-04-12,341,Dustinborough,14103,8,Parks-Gallegos,Jenkinsside,6.82
987,Rhonda Curtis,rthomas@example.com,54,Male,Lauraside,21,Furniture,Sofas,19.96,32.55,31x21x19,987,20/01/2022,$2778.12,Two-day,Delivered,987,848,331,2022-07-14,473,Jamieside,13668,2,Miller-Pearson,Clarkmouth,9.83
2852,Glenn Brown,ericmorgan@example.com,29,Female,Elizabethbury,8,Clothing,Shoes,546.86,13.89,28x10x37,2852,2023-06-29,€679.26,Standard,Shipped,2852,660,200,2020-10-28,194,Daniellefurt,15629,8,Parks-Gallegos,Jenkinsside,6.82
630,Eric Johnson,jonathannguyen@example.com,29,Male,Jameston,1,Electronics,Cameras,41.77,32.09,9x50x49,630,31/05/2022,$1699.83,Standard,Pending,630,294,331,2020-11-09,499,Port Bobbyfort,6962,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
1249,Mathew Griffith,martinwhitney@example.com,23,Female,North Jonathan,48,Clothing,Jeans,141.0,24.12,46x18x16,1249,24/04/2022,£931.6,Standard,Delivered,1249,208,18,2022-08-30,401,West Kaylaview,8582,6,Morgan LLC,New Marktown,2.48
3179,Dr. Gwendolyn Lambert,jill28@example.com,22,Male,Youngville,0,Electronics,Smart Watches,673.35,39.52,10x43x40,3179,12-22-2021,£4454.7,Two-day,Pending,3179,165,444,2022-04-09,481,Margaretberg,14080,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
482,Stephanie Robertson,rosskristin@example.org,51,Male,Port Scott,1,Electronics,Cameras,446.12,22.27,47x18x48,482,2021-06-03,£823.38,Two-day,Pending,482,392,59,2021-12-11,225,West Edwardville,19755,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
3040,Miranda Arias,kimberly08@example.org,43,Female,Amandastad,10,Electronics,Laptops,464.0,9.5,5x45x4,3040,02/11/2021,€428.56,Two-day,Pending,3040,884,207,2020-10-13,231,Teresaland,16828,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5010,Rachel Gonzalez,waterstodd@example.com,68,Male,Lake Kenneth,21,Furniture,Sofas,91.06,27.92,48x41x30,5010,2022-10-02,£4820.85,Standard,Shipped,5010,738,56,2021-08-30,43,Manuelstad,18856,9,Johnson-Rodriguez,Katherineborough,7.81
8726,Maria Hart,nbarry@example.com,66,Male,Perryport,48,Clothing,Jeans,980.1,15.42,13x44x21,8726,2021-04-24,$2093.07,Two-day,Pending,8726,334,129,2022-06-05,24,Morrisside,6129,3,Johnson-Rodriguez,Katherineborough,7.4
7000,Kelly Fernandez,,35,Female,Nicholeview,2,Electronics©,Mobile Phones,966.13,49.31,37x6x19,7000,25/05/2021,€3776.68,Express,Delivered,7000,918,313,2020-10-13,316,Warnerburgh,16084,4,Salas- Gonzalez and Todd,Jessicashire,2.35
3273,Catherine Bennett,ulyons@example.org,56,Female,Schultzshire,2,Electronics,Mobile Phones,283.21,42.72,4x25x15,3273,09-23-2020,€2621.31,Standard,Shipped,3273,190,147,2021-10-11,304,Shannonbury,14107,8,Parks-Gallegos,Jenkinsside,6.82
7227,Barbara Barry,jamesduarte@example.org,40,Female,Jessicachester,2,Electronics,Mobile Phones,228.82,25.77,23x25x6,7227,2022-09-24,$1004.82,Express,Shipped,7227,68,298,2020-10-10,259,Sweeneytown,13411,8,Parks-Gallegos,Jenkinsside,6.82
